id,name,version,layout,released_at,cost,inkwell,ink,text,move_cost,strength,willpower,lore,rarity,collector_number,lang,flavor_text,tcgplayer_id
crd_1b985f3a7a854505902294c666c69c34,Maui,Soaring Demigod,normal,2024-02-23,3,False,Ruby,"Reckless (This character can't quest and must challenge each turn if able.)
IN MA BELLY Whenever a character of yours named HeiHei quests, this character gets +1 {L} and loses Reckless this turn.",,5.0,2.0,0.0,Uncommon,113,en,"""You got any more of those chickens hanging around?""",539090.0
crd_a7d5d3768a9d4c3db389429ccc654146,Maui,Whale,normal,2024-02-23,7,True,Ruby,"THIS MISSION IS CURSED This character can't ready at the start of your turn.
I GOT YOUR BACK 2 {I} — Ready this character. He can't quest for the rest of this turn.",,8.0,8.0,1.0,Rare,114,en,Always ready to make a splash.,539091.0
crd_c219f80dc2d34bea9b7a9bfdb4e04528,Milo Thatch,Spirited Scholar,normal,2024-02-23,2,True,Ruby,"I'M YOUR MAN! While this character is at a location, he gets +2 {S}.",,2.0,2.0,1.0,Common,115,en,"""My grandpa never told me about this place!""",536282.0
crd_d506a2271c444d7f9c2becae74535475,Moana,Born Leader,normal,2024-02-23,5,True,Ruby,"Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Moana.)
WELCOME TO MY BOAT Whenever this character quests while at a location, ready all other characters here. They can't quest for the rest of this turn.",,4.0,4.0,2.0,Rare,116,en,,532861.0
crd_c4bb70c1ad214e2093ce724398d59e4b,Moana,Undeterred Voyager,normal,2024-02-23,4,True,Ruby,Evasive (Only characters with Evasive can challenge this character.),,3.0,4.0,1.0,Common,117,en,No fire or storm will keep her from her goal.,538352.0
crd_d9f88c1c25a1490f9cac1cef82b51219,Nutsy,Vulture Henchman,normal,2024-02-23,2,True,Ruby,,,2.0,3.0,1.0,Common,118,en,"""Nutsy, button your beak.""
—Trigger",537940.0
crd_ffccea571e7e4efb9b5258ecc03e847b,Peter Pan,Never Land Hero,normal,2024-02-23,3,True,Ruby,"Rush (This character can challenge the turn they're played.)
OVER HERE, TINK While you have a character named Tinker Bell in play, this character gets +2 {S}.",,1.0,3.0,2.0,Common,119,en,"With Peter, plans often meant diving headlong into
danger.",537951.0
crd_74965b03fa644306af97644d8ad19c1d,Peter Pan,Pirate's Bane,normal,2024-02-23,6,True,Ruby,"Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Peter Pan.)
Evasive (Only characters with Evasive can challenge this character.)
YOU'RE NEXT! Whenever he challenges a Pirate character, this character takes no damage from the challenge.",,4.0,5.0,2.0,Rare,120,en,,538227.0
crd_4d0b6d09ae6c423ea874fbb6c659355e,Prince Eric,Expert Helmsman,normal,2024-02-23,4,False,Ruby,"SURPRISE MANEUVER When this character is banished, you may banish chosen character.",,2.0,2.0,2.0,Super_rare,121,en,"The storm came out of nowhere, forcing Eric
to turn back before he reached the mysterious
structure at the edge of Lorcana.",536265.0
crd_d785c3ffe80440a5a9ef39641add4d23,Scroop,Backstabber,normal,2024-02-23,5,True,Ruby,"BRUTE While this character has damage, he gets +3 {S}.",,2.0,5.0,2.0,Uncommon,122,en,"Always keep him in front of you. And downwind,
if possible.",537610.0
crd_f05ecc57c03640c68b45c6fc102f8a92,Simba,Scrappy Cub,normal,2024-02-23,2,False,Ruby,,,1.0,1.0,3.0,Rare,123,en,"He'll join the hunt for lore after he's had a quick
snack.",538345.0
crd_3893e351132b4fc28df9093b721f4f28,Slightly,Lost Boy,normal,2024-02-23,4,True,Ruby,"THE FOX If you have a character named Peter Pan in play, you pay 1 {I} less to play this character.
Evasive (Only characters with Evasive can challenge this character.)",,4.0,3.0,1.0,Uncommon,124,en,"""Pirates sure are easy to trick!""",537948.0
crd_1f0feec19b8843c8888d22c1520239ac,Stitch,Little Rocket,normal,2024-02-23,2,False,Ruby,Rush (This character can challenge the turn they're played.),,3.0,1.0,1.0,Common,125,en,"""Who thought giving him power armor was a
good idea?!""
—Nani",532522.0
crd_89a33b4b36de4c2a97042cd58ca0e6e5,Trigger,Not-So-Sharp Shooter,normal,2024-02-23,2,True,Ruby,OLD BETSY Your characters named Nutsy get +1 {L}.,,3.0,1.0,1.0,Uncommon,126,en,"""Criminently, Trigger! Point that peashooter the
other way.""
—Sheriff of Nottingham",539092.0
crd_b1bb1284147849648c18082ac8b7f6b0,Webby Vanderquack,Enthusiastic Duck,normal,2024-02-23,3,True,Ruby,,,3.0,4.0,1.0,Common,127,en,"""Finding lore is a lot easier when you have a
grappling hook!""",538351.0
crd_a4bd827fb4c6497fba686f38a21448ee,Divebomb,,normal,2024-02-23,3,True,Ruby,Banish one of your characters with Reckless to banish chosen character with less {S} than that character.,,,,,Uncommon,128,en,,537755.0
crd_980a374d3ce34527868e0f78b48f63c6,I've Got a Dream,,normal,2024-02-23,2,True,Ruby,"(A character with cost 2 or more can {E} to sing this song for free.)
Ready chosen character of yours at a location. They can't quest for the rest of this turn. Gain lore equal to that location's {L}.",,,,,Uncommon,129,en,"Tor would like to quit and be a florist
Gunther does interior design",531825.0
crd_d42f3cca7b9c46a988d81347b0a4ba8b,On Your Feet! Now!,,normal,2024-02-23,4,False,Ruby,Ready all your characters and deal 1 damage to each of them. They can't quest for the rest of this turn.,,,,,Rare,130,en,"""Catch them! Before they get away!""",539093.0
crd_cc0c5bf9ccbf4884926461d06eed76b0,Voyage,,normal,2024-02-23,1,True,Ruby,Move up to 2 characters of yours to the same location for free.,,,,,Common,131,en,"""We were voyagers! Why'd we stop?"" —Moana",537384.0
crd_2ad6131751ce45c681919a185cbe640a,Maui's Fish Hook,,normal,2024-02-23,3,True,Ruby,"IT'S MAUI TIME! If you have a character named Maui in play, you may use this item's Shapeshift ability for free.
SHAPESHIFT {E}, 2 {I} — Choose one:
• Chosen character gains Evasive until the start of your next turn. (Only characters with Evasive can challenge them.)
• Chosen character gets +3 {S} this turn.",,,,,Rare,132,en,,538333.0
crd_890de7a0c3e34c8da80430d86a27365c,Sumerian Talisman,,normal,2024-02-23,3,True,Ruby,"SOURCE OF MAGIC During your turn, whenever one of your characters is banished in a challenge, you may draw a card.",,,,,Uncommon,133,en,"""Summoned spirit from the dark
Show thyself before this arc.""
—Lena Sabrewing",536271.0
crd_993b13d7185d4c83a00718ee79e6ef00,Agrabah,Marketplace,landscape,2024-02-23,3,True,Ruby,,1.0,,5.0,2.0,Common,134,en,"""Welcome to Agrabah, city of mystery, of enchantment, and the finest
merchandise this side of the river.""
—Merchant",534474.0
crd_f74acb5e986f496092a1c5ef8bfa741a,Jolly Roger,Hook's Ship,landscape,2024-02-23,1,False,Ruby,"LOOK ALIVE, YOU SWABS! Characters gain Rush while here. (They can challenge the turn they're played.)
ALL HANDS ON DECK! Your Pirate characters may move here for free.",2.0,,5.0,0.0,Uncommon,135,en,,538280.0
crd_9f8f3cf328fe451e9be15353026085ee,RLS Legacy,Solar Galleon,landscape,2024-02-23,4,False,Ruby,"THIS IS OUR SHIP Characters gain Evasive while here. (Only characters with Evasive can challenge them.)
HEAVE TOGETHER NOW If you have a character here, you pay 2 {I} less to move a character of yours here.",3.0,,8.0,2.0,Rare,136,en,,538682.0
crd_ac107df1d3864416ac579de7b826d297,Audrey Ramirez,The Engineer,normal,2024-02-23,5,True,Sapphire,"Ward (Opponents can't choose this character except to challenge.)
SPARE PARTS Whenever this character quests, ready one of your items.",,2.0,5.0,2.0,Rare,137,en,"""How'd you break this thing, anyway?""",536269.0
crd_9ada4799889b49d69ae388f141a0c52c,Captain Amelia,First in Command,normal,2024-02-23,3,True,Sapphire,"DISCIPLINE During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",,1.0,5.0,1.0,Common,138,en,"""I've spotted a strange structure on the horizon.
Hard to port, helmsman!""",539094.0
crd_ada8dfe4da974553886bcf9387198373,Dewey,Showy Nephew,normal,2024-02-23,3,True,Sapphire,"Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",,2.0,3.0,2.0,Uncommon,139,en,"""I got it! I knew I could do it! Dewey for the win!""",533440.0
crd_1121277f1b454321be2740185a61c1c7,Flintheart Glomgold,Lone Cheater,normal,2024-02-23,4,True,Sapphire,"THEY'LL NEVER SEE IT COMING! During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",,3.0,4.0,2.0,Uncommon,140,en,"""Nobody tells Flintheart Glomgold what to do!""",538237.0
crd_c978412b40d24029866de7fb2c2218ee,Genie,Cramped in the Lamp,normal,2024-02-23,2,True,Sapphire,,,2.0,2.0,2.0,Uncommon,141,en,"""Ten thousand years will give you such a crick in
the neck!""",539095.0
crd_2b3c2bc74af94a07ae07634fb74f237b,Gramma Tala,Keeper of Ancient Stories,normal,2024-02-23,4,True,Sapphire,"THERE WAS ONLY OCEAN When you play this character, look at the top 2 cards of your deck. You may put one into your hand. Put the rest on the bottom of your deck in any order.",,3.0,3.0,1.0,Common,142,en,"Listen with your whole heart, and the ancestors will
guide you.",538361.0
crd_db1756b0f3fb4f77b212b8d264b73f84,Gramma Tala,Spirit of the Ocean,normal,2024-02-23,7,True,Sapphire,"Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Gramma Tala.)
DO YOU KNOW WHO YOU ARE? Whenever a card is put into your inkwell, gain 1 lore.",,4.0,8.0,2.0,Legendary,143,en,"She will always be with you, no matter how far your
journey takes you.",538727.0
crd_921f3a8bbf1c486490121d18a6d45752,Gyro Gearloose,Gadget Whiz,normal,2024-02-23,3,True,Sapphire,NOW TRY TO KEEP UP {E} — Put an item card from your discard on the top of your deck.,,1.0,4.0,1.0,Rare,144,en,"""Maybe the bulb tech will be less evil this time...""",539096.0
crd_234735870c52442da86a7f8b2910ab74,Huey,Savvy Nephew,normal,2024-02-23,2,True,Sapphire,"Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)
THREE NEPHEWS Whenever this character quests, if you have characters named Dewey and Louie in play, you may draw 3 cards.",,2.0,2.0,1.0,Rare,145,en,"""This looks like part of a larger crystal!""",533439.0
crd_fc70bb26c18544679b91bca3a7ad025c,King Louie,Bandleader,normal,2024-02-23,7,True,Sapphire,,,7.0,7.0,3.0,Common,146,en,"""Hold up, cuz. Why not sit back and enjoy some
sweet beats?""",538243.0
crd_d77c74eca9ae4b56b85f6c1feac4c1c5,Kit Cloudkicker,Navigator,normal,2024-02-23,6,True,Sapphire,"Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Kit Cloudkicker.)
Ward (Opponents can't choose this character except to challenge.)",,2.0,5.0,3.0,Uncommon,147,en,,539097.0
crd_9a81433a0c2c4944a0af1b1724213f40,Kit Cloudkicker,Spunky Bear Cub,normal,2024-02-23,1,True,Sapphire,Ward (Opponents can't choose this character except to challenge.),,0.0,1.0,1.0,Common,148,en,"Thrilled to have his airfoil back, he launched into
the Inklands.",539098.0
crd_2acf88cb06b24d1f990226ef95b1e9aa,Louie,Chill Nephew,normal,2024-02-23,4,True,Sapphire,"Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",,3.0,4.0,2.0,Common,149,en,"""Found the last one!""",533442.0
crd_b893e4f0b17c41338fe0396ba1dcc8b3,Maid Marian,Delightful Dreamer,normal,2024-02-23,5,True,Sapphire,"HIGHBORN LADY When you play this character, chosen character gets -2 {S} this turn.",,4.0,4.0,2.0,Common,150,en,She makes every space more beautiful.,538368.0
crd_99add79c98f24262aff4cdc1e3d8231c,Mama Odie,Mystical Maven,normal,2024-02-23,3,False,Sapphire,"THIS GOING TO BE GOOD Whenever you play a song, you may put the top card of your deck into your inkwell facedown and exerted.",,1.0,3.0,1.0,Rare,151,en,"""You dig a little deeper, you'll find everything you need.""",538728.0
crd_936d98ea79ba4a54bd3ef0a166ce6875,Pluto,Mickey's Clever Friend,normal,2024-02-23,3,True,Sapphire,,,3.0,4.0,1.0,Common,152,en,"Pluto's job was to keep Gustav's attention so
Minnie could get to the cave.",539099.0
crd_c914737245874c918af51cac073d6d36,Rufus,Orphanage Cat,normal,2024-02-23,5,True,Sapphire,"TOO OLD TO BE CHASING MICE When this character is banished, you may put this card into your inkwell facedown and exerted.",,4.0,5.0,1.0,Common,153,en,"""Faith is a bluebird you see from afar.""",539100.0
crd_396903bc291c456ab3a3ebbdea9b1952,Scrooge McDuck,Richest Duck in the World,normal,2024-02-23,5,False,Sapphire,"I'M GOING HOME! During your turn, this character gains Evasive. (They can challenge characters with Evasive.)
I DIDN'T GET RICH BY BEING STUPID During your turn, whenever this character banishes another character in a challenge, you may play an item for free.",,3.0,5.0,1.0,Super_rare,154,en,He can make money anywhere.,532860.0
crd_e25b0a04fd4a44c18a2d52940e33ff64,Scrooge McDuck,Uncle Moneybags,normal,2024-02-23,2,True,Sapphire,"TREASURE FINDER Whenever this character quests, you pay 1 {I} less for the next item you play this turn.",,1.0,3.0,1.0,Uncommon,155,en,"A strange new world is the perfect place to make a
strange new fortune!",538374.0
crd_2e69a512d9764bfdbfc1764bf8fd8e96,The Queen,Mirror Seeker,normal,2024-02-23,4,True,Sapphire,"CALCULATING AND VAIN Whenever this character quests, you may look at the top 3 cards of your deck and put them back in any order.",,2.0,5.0,1.0,Uncommon,156,en,"She has only one question, and she'd better like
the answer.",539101.0
crd_62d821004e3d483a8d3d91a220cada53,Tinker Bell,Very Clever Fairy,normal,2024-02-23,5,True,Sapphire,"I CAN USE THAT Whenever one of your items is banished, you may put that card into your inkwell facedown and exerted.",,3.0,4.0,2.0,Super_rare,157,en,She lives in a world of possibilities.,536268.0
crd_43915110e8b94147baf492d89356e0ca,Wendy Darling,Authority on Peter Pan,normal,2024-02-23,3,True,Sapphire,"Ward (Opponents can't choose this character except to challenge.)
Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",,3.0,1.0,2.0,Super_rare,158,en,,531826.0
crd_462476bc47ff4cd7bf84c2bb4cd8f169,Distract,,normal,2024-02-23,2,True,Sapphire,Chosen character gets -2 {S} this turn. Draw a card.,,,,,Common,159,en,,532640.0
crd_dda178292c7746de913c4dacee008ac9,Friend Like Me,,normal,2024-02-23,5,True,Sapphire,"(A character with cost 5 or more can {E} to sing this song for free.)
Each player puts the top 3 cards of their deck into their inkwell facedown and exerted.",,,,,Rare,160,en,You got some power in your corner now,536285.0
crd_b6996baaca9440328210eecc4afdc123,How Far I'll Go,,normal,2024-02-23,4,False,Sapphire,"(A character with cost 4 or more can {E} to sing this song for free.)
Look at the top 2 cards of your deck. Put one into your hand and the other into your inkwell facedown and exerted.",,,,,Uncommon,161,en,,539102.0
crd_e2433a86940b43e8ac63f6eeddedf085,Repair,,normal,2024-02-23,2,True,Sapphire,Remove up to 3 damage from one of your locations or characters.,,,,,Common,162,en,"""I'm thinkin' about opening a shop here. What do you
think?""",538305.0
crd_f42bd512c6d845f8a20449124fa02025,Aurelian Gyrosensor,,normal,2024-02-23,2,True,Sapphire,"SEEKING KNOWLEDGE Whenever one of your characters quests, you may look at the top card of your deck. Put it on either the top or the bottom of your deck.",,,,,Rare,163,en,"""It can point you toward lost lore, but if you're not careful,
it'll lead you off a cliff.""
—Venturo, an Illumineer",534468.0
crd_3ce4bffdc70b43b3b9da42984cd97a52,Heart of Te Fiti,,normal,2024-02-23,3,True,Sapphire,"CREATE LIFE {E}, 2 {I} — Put the top card of your deck into your inkwell facedown and exerted.",,,,,Rare,164,en,It takes a pure heart to calm the raging storm within.,539103.0
crd_b4342b1e77754c4caec6596f27f963b2,Lucky Dime,,normal,2024-02-23,7,False,Sapphire,"NUMBER ONE {E}, 2 {I} — Choose a character of yours and gain lore equal to their {L}.",,,,,Legendary,165,en,This one simple coin changed Scrooge's life forever.,536272.0
crd_9897b7dc2c8142b5b2afc74e87fa14ae,Scrooge's Top Hat,,normal,2024-02-23,2,False,Sapphire,BUSINESS EXPERTISE {E} — You pay 1 {I} less for the next item you play this turn.,,,,,Uncommon,166,en,Just the thing to top off another brilliant deal.,537623.0
crd_d4897bfa5fb047a894e6f69c3feebc1f,Vault Door,,normal,2024-02-23,4,True,Sapphire,SEALED AWAY Your locations and characters at locations gain Resist +1. (Damage dealt to them is reduced by 1.),,,,,Common,167,en,"Only Scrooge knows about this vault. And he's going to
keep it that way.",537394.0
crd_9f0ca76ac1444a1290ac0003ef15d292,Belle's House,Maurice's Workshop,landscape,2024-02-23,1,True,Sapphire,"LABORATORY If you have a character here, you pay 1 {I} less to play items.",2.0,,6.0,0.0,Rare,168,en,Some of the most important tools in Lorcana are crafted here.,537173.0
crd_c653c06c96ec4b699dde5bcec70e0693,McDuck Manor,Scrooge's Mansion,landscape,2024-02-23,4,True,Sapphire,,1.0,,9.0,2.0,Common,169,en,"""It's only the coolest home in Lorcana!""
—Webby Vanderquack",539104.0
crd_e60ec9d70c4a46bd8b7e69b3092af826,Motunui,Island Paradise,landscape,2024-02-23,2,True,Sapphire,"REINCARNATION Whenever a character is banished while here, you may put that card into your inkwell facedown and exerted.",1.0,,5.0,1.0,Uncommon,170,en,,534477.0
